85,141.813934,-1776.710449,1225.691895,-11.873996,0.322671,-7.512764,4.366178,3.480609,4.159082,17.952282,0.074141,2.775103,15.569181,3.744515,12.036849,24.474379,10.14256,-10.268413,9.296989,0.775596,-10.995529,8.777609,2.781289,1.413522,8.777609,-2.781289,-1.413522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033997,-0.06386,0.444375,0.038293,0.09465,0.428005,-0.072731,-0.039155,0.186208,-0.055592,0.043235,0.179287,0.039099,-0.004331,0.042856,0.032108,-0.004994,0.040146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.765315,21.256323,-2.351726,1.14357,25.83762,-3.121797,-12.314466,8.22638,0.777067,-8.083629,7.840615,0.25847,2.647748,0.228688,0,2.230428,-0.399235,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.008432,0,0,0.001686,0,0,0.000685,0,0,-0.000147,0,0,-0.00011,0,0,-0.000055,158.411118,-1614.054688,924.169495,158.411118,-1614.054688,0
86,140.596542,-1767.871582,1224.362793,-12.659307,0.335877,-6.717953,3.73722,3.549749,3.488291,18.060694,0.059242,2.939959,16.075583,3.708965,13.052012,20.631969,10.043471,-11.392152,8.758468,0.796041,-11.29878,9.069878,2.83746,1.486464,9.069878,-2.83746,-1.486464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033024,-0.06607,0.441584,0.03753,0.097595,0.427367,-0.072466,-0.04036,0.18526,-0.056713,0.044808,0.178938,0.039303,-0.004026,0.042452,0.032706,-0.004733,0.039896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.834057,21.953991,-2.454265,0.602836,26.776669,-3.221891,-12.267698,8.442924,0.763522,-8.313697,8.115708,0.271341,2.652999,0.206185,0,2.267968,-0.379075,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.009672,0,0,0.002059,0,0,0.00097,0,0,-0.000638,0,0,-0.000024,0,0,-0.000055,157.781448,-1604.37561,922.139343,157.781448,-1604.37561,0
87,139.619095,-1758.606323,1222.702637,-13.514038,0.348344,-5.913334,3.087799,3.603513,2.837776,18.179819,0.046616,3.079623,16.460182,3.639291,14.17577,16.625805,9.647777,-12.520245,8.073034,0.811745,-11.531278,9.353256,2.896719,1.507444,9.353256,-2.896719,-1.507444,-0.139717,-0.012781,0.000876,-0.192664,-0.008731,0.023229,-0.162995,-0.070886,0.566737,0.012276,-0.037293,0.6774,-0.236338,-0.09835,1.495227,0.545879,-0.278804,1.379619,0.563433,-0.46343,4.218727,0.563433,-0.46343,4.218727,0.114602,0.098667,8.353526,0.114602,0.098667,8.353526,0.0317,-0.068551,0.442062,0.037806,0.1011,0.429574,-0.072504,-0.041387,0.18554,-0.058002,0.046512,0.179975,0.039491,-0.00361,0.042381,0.033537,-0.004441,0.039983,,,,,,,-9.874753,0,-0.770313,-14.36561,0,0.20003,-26.259935,-15.927501,-0.905001,18.356672,12.20922,0.399856,104.851837,-45.80196,-1.810584,-154.309525,106.729012,-1.718439,-137.278961,-175.957565,10.78248,-137.278961,175.957565,-10.78248,-1520.083374,-214.643967,-5.085181,-1520.083374,214.643967,5.085181,-7.930174,22.655025,-2.552635,0.169741,27.842497,-3.325828,-12.244598,8.631803,0.747179,-8.599365,8.42909,0.289311,2.657084,0.178774,0,2.321288,-0.355058,0,0,0,0.00136,0,0,-0.010727,0,0,-0.018515,0,0,0.072699,0,0,0.095077,0,0,0.072633,0,0,0.053388,0,0,0.053388,0,0,-0.113762,0,0,-0.113762,0,0,0.010928,0,0,0.0024,0,0,0.001245,0,0,-0.001141,0,0,0.000068,0,0,-0.000065,157.302734,-1594.315918,919.872559,157.302734,-1594.315918,0
88,138.889618,-1748.893677,1220.709961,-14.435374,0.356326,-5.119302,2.42475,3.64149,2.224314,18.306698,0.039022,3.163605,16.767412,3.539453,15.205067,12.67539,8.930936,-13.528514,7.303276,0.816853,-11.606819,9.625469,2.957038,1.480647,9.625469,-2.957038,-1.480647,-0.140136,-0.01085,0.000374,-0.200558,-0.006589,0.008923,-0.164609,-0.067344,0.568619,0.027188,-0.015857,0.70693,-0.255035,-0.096328,1.498276,0.580439,-0.271206,1.43136,0.585604,-0.434211,4.293382,0.585604,-0.434211,4.293382,0.126329,0.104166,8.476767,0.126329,0.104166,8.476767,0.030015,-0.071224,0.446144,0.039159,0.105091,0.434818,-0.072895,-0.04214,0.187161,-0.059416,0.048323,0.182472,0.039649,-0.003111,0.042685,0.034594,-0.004152,0.04043,,,,,,,-9.883312,0,-0.600399,-14.940804,0,-0.178757,-26.8556,-15.187774,-0.747718,17.810959,12.621808,-0.006537,111.519691,-44.231853,-1.887848,-148.163788,96.332718,-1.437666,-124.930779,-162.69133,6.823316,-124.930779,162.69133,-6.823316,-1530.901855,-200.087982,-6.918156,-1530.901855,200.087982,6.918156,-8.063573,23.318634,-2.639873,-0.126353,29.018789,-3.432688,-12.254233,8.77713,0.728946,-8.928538,8.778157,0.311558,2.659736,0.148475,0,2.390243,-0.32954,0,0,0,0.001378,0,0,-0.011875,0,0,-0.019189,0,0,0.07224,0,0,0.108683,0,0,0.060294,0,0,0.048601,0,0,0.048601,0,0,-0.124353,0,0,-0.124353,0,0,0.012125,0,0,0.002728,0,0,0.001498,0,0,-0.001646,0,0,0.000161,0,0,-0.000083,156.971039,-1583.869873,917.40741,156.971039,-1583.869873,0
89,138.412659,-1738.706909,1218.399902,-15.414942,0.356052,-4.36177,1.755921,3.663498,1.662706,18.44039,0.037562,3.179753,17.049881,3.419647,15.895137,8.986021,7.925904,-14.278557,6.522646,0.804424,-11.422941,9.883635,3.017391,1.412103,9.883635,-3.017391,-1.412103,-0.140946,-0.009652,0.000006,-0.204179,-0.004313,-0.007115,-0.165898,-0.064886,0.572387,0.039312,0.00927,0.724327,-0.27323,-0.096063,1.506736,0.610918,-0.248808,1.477652,0.610393,-0.394507,4.372301,0.610393,-0.394507,4.372301,0.144053,0.119654,8.635751,0.144053,0.119654,8.635751,0.027975,-0.07404,0.453942,0.041598,0.109436,0.443149,-0.073667,-0.04256,0.190161,-0.060892,0.050195,0.186434,0.039769,-0.00256,0.043385,0.035849,-0.003896,0.041244,,,,,,,-9.918779,0,-0.484801,-15.146791,0,-0.551572,-27.453075,-14.796825,-0.640104,15.74719,11.859385,-0.418664,118.227295,-43.498402,-1.989708,-138.714539,80.075592,-1.131208,-106.813972,-144.021942,2.394643,-106.813972,144.021942,-2.394643,-1544.429932,-176.820801,-10.664808,-1544.429932,176.820801,10.664808,-8.240672,23.918278,-2.710637,-0.257895,30.274315,-3.539864,-12.303091,8.868548,0.709874,-9.285385,9.155425,0.33703,2.661069,0.117384,0,2.473428,-0.304891,0,0,0,0.001407,0,0,-0.011461,0,0,-0.019658,0,0,0.062731,0,0,0.121669,0,0,0.054021,0,0,0.0407,0,0,0.0407,0,0,-0.127417,0,0,-0.127417,0,0,0.013179,0,0,0.003067,0,0,0.001721,0,0,-0.002137,0,0,0.000251,0,0,-0.000107,156.778168,-1573.025757,914.787354,156.778168,-1573.025757,0
90,138.188934,-1728.013428,1215.805176,-16.440184,0.343743,-3.671306,1.090183,3.67011,1.165658,18.579414,0.041703,3.133961,17.359266,3.294621,16.011547,5.717199,6.728997,-14.650119,5.795158,0.768536,-10.890656,10.124396,3.077824,1.309422,10.124396,-3.077824,-1.309422,-0.142182,-0.009415,-0.000204,-0.20103,-0.001844,-0.02402,-0.166894,-0.063838,0.578523,0.041549,0.034237,0.723969,-0.290317,-0.098025,1.522423,0.622073,-0.213148,1.511529,0.626135,-0.354529,4.447258,0.626135,-0.354529,4.447258,0.157073,0.135799,8.820922,0.157073,0.135799,8.820922,0.025613,-0.076972,0.465331,0.045094,0.113951,0.454459,-0.074818,-0.042622,0.194494,-0.062364,0.052056,0.191795,0.03985,-0.001991,0.044474,0.03726,-0.003697,0.042414,,,,,,,-9.987103,0,-0.430512,-14.794101,0,-0.965825,-28.024853,-14.857167,-0.588926,11.104383,10.340819,-0.876265,124.755692,-43.843544,-2.128409,-123.013283,59.303471,-1.194672,-78.668472,-123.356979,-0.937222,-78.668472,123.356979,0.937222,-1551.430298,-151.40123,-12.757428,-1551.430298,151.40123,12.757428,-8.461935,24.442041,-2.761596,-0.205738,31.563763,-3.64299,-12.394267,8.901927,0.691046,-9.653199,9.548432,0.364606,2.661596,0.087444,0,2.568238,-0.28303,0,0,0,0.001429,0,0,-0.009467,0,0,-0.01986,0,0,0.042325,0,0,0.133081,0,0,0.050967,0,0,0.02926,0,0,0.02926,0,0,-0.122301,0,0,-0.122301,0,0,0.014002,0,0,0.003438,0,0,0.001905,0,0,-0.002596,0,0,0.000337,0,0,-0.000133,156.713333,-1561.770996,912.060669,156.713333,-1561.770996,0
91,138.215332,-1716.775879,1212.97583,-17.496098,0.315756,-3.081024,0.437505,3.662864,0.744183,18.719416,0.049564,3.04701,17.737108,3.179243,15.388565,2.963661,5.479833,-14.57175,5.162018,0.706512,-9.966273,10.344087,3.139367,1.181489,10.344087,-3.139367,-1.181489,-0.143917,-0.010006,-0.000229,-0.192682,0.001321,-0.043183,-0.167401,-0.063739,0.587564,0.027341,0.057042,0.711475,-0.305238,-0.101576,1.547046,0.609812,-0.16981,1.536459,0.62977,-0.323697,4.522714,0.62977,-0.323697,4.522714,0.161296,0.144951,9.034314,0.161296,0.144951,9.034314,0.023015,-0.079999,0.479948,0.049573,0.118413,0.46848,-0.076309,-0.042339,0.200032,-0.063772,0.053817,0.198412,0.039898,-0.001433,0.04592,0.038773,-0.003567,0.043916,,,,,,,-10.097037,0,-0.424629,-14.006074,0,-1.4574,-28.495083,-15.263496,-0.582682,2.772968,8.171984,-1.405585,130.627487,-44.891251,-2.300642,-100.058769,35.692398,-1.782414,-40.553516,-103.632477,-2.296993,-40.553516,103.632477,2.296993,-1550.800171,-129.549057,-10.982512,-1550.800171,129.549057,10.982512,-8.716475,24.889214,-2.791518,0.038217,32.830894,-3.736362,-12.525986,8.878919,0.673411,-10.015975,9.940598,0.393199,2.66209,0.060147,0,2.671035,-0.265188,0,0,0,0.001407,0,0,-0.006396,0,0,-0.019681,0,0,0.013347,0,0,0.141827,0,0,0.04576,0,0,0.016452,0,0,0.016452,0,0,-0.109493,0,0,-0.109493,0,0,0.014508,0,0,0.003858,0,0,0.002039,0,0,-0.003008,0,0,0.000414,0,0,-0.000156,156.766235,-1550.096802,909.279846,156.766235,-1550.096802,0
92,138.48526,-1704.953613,1209.97876,-18.56711,0.268831,-2.623051,-0.191135,3.644037,0.407198,18.852528,0.058064,2.952991,18.209526,3.084299,13.961145,0.763525,4.324189,-14.032887,4.642077,0.619594,-8.662105,10.538926,3.203781,1.038133,10.538926,-3.203781,-1.038133,-0.14628,-0.011471,0.000095,-0.180201,0.00577,-0.063562,-0.16716,-0.064504,0.60003,-0.002433,0.075675,0.690062,-0.317976,-0.10651,1.581816,0.575923,-0.125254,1.553274,0.623046,-0.308172,4.601538,0.623046,-0.308172,4.601538,0.157081,0.142369,9.274628,0.157081,0.142369,9.274628,0.020333,-0.08309,0.497206,0.054933,0.122573,0.484773,-0.07806,-0.041751,0.206575,-0.065053,0.055379,0.20607,0.039921,-0.000905,0.047668,0.040324,-0.003507,0.045705,,,,,,,-10.260883,0,-0.470559,-12.884747,0,-2.037902,-28.750406,-15.992276,-0.625958,-8.548988,5.701285,-2.013202,135.429047,-46.489532,-2.511828,-71.913635,12.206265,-2.782901,3.069482,-86.787766,-1.395886,3.069482,86.787766,1.395886,-1546.920532,-114.966064,-4.677652,-1546.920532,114.966064,4.677652,-8.9781,25.264902,-2.801096,0.472665,34.013699,-3.813779,-12.690482,8.805767,0.65761,-10.358871,10.313129,0.421829,2.66336,0.036274,0,2.777505,-0.251842,0,0,0,0.001304,0,0,-0.00274,0,0,-0.01901,0,0,-0.013693,0,0,0.147093,0,0,0.033896,0,0,0.00614,0,0,0.00614,0,0,-0.09013,0,0,-0.09013,0,0,0.014615,0,0,0.004336,0,0,0.002114,0,0,-0.003356,0,0,0.000481,0,0,-0.000173,156.930267,-1538,906.501221,156.930267,-1538,0
93,138.989105,-1692.505127,1206.895874,-19.638836,0.200216,-2.32295,-0.784357,3.616127,0.159091,18.967644,0.063107,2.897195,18.78516,3.014653,11.771045,-0.877145,3.379645,-13.079218,4.241817,0.512208,-7.038352,10.705248,3.273186,0.889745,10.705248,-3.273186,-0.889745,-0.149267,-0.013377,0.000934,-0.166053,0.01161,-0.084523,-0.165952,-0.065632,0.616083,-0.046292,0.089043,0.665767,-0.329657,-0.112281,1.626592,0.523322,-0.084327,1.566694,0.603936,-0.309607,4.688352,0.603936,-0.309607,4.688352,0.139961,0.128047,9.539186,0.139961,0.128047,9.539186,0.017798,-0.086175,0.516317,0.06104,0.126173,0.502742,-0.079948,-0.040914,0.213854,-0.066154,0.056647,0.214489,0.039929,-0.000419,0.04964,0.041849,-0.003507,0.04772,,,,,,,-10.479464,0,-0.533688,-11.643725,0,-2.687769,-28.676432,-16.859564,-0.687778,-22.017097,3.31993,-2.678795,138.897324,-48.130291,-2.727487,-40.152691,-8.336981,-4.009004,49.073162,-73.626266,1.939749,49.073162,73.626266,-1.939749,-1540.796509,-108.466011,6.145342,-1540.796509,108.466011,-6.145342,-9.203545,25.572279,-2.792369,1.085126,35.04932,-3.869345,-12.873754,8.691272,0.643908,-10.669847,10.647095,0.449728,2.66603,0.015891,0,2.883147,-0.242614,0,0,0,0.001089,0,0,0.001034,0,0,-0.017774,0,0,-0.029724,0,0,0.148573,0,0,0.013295,0,0,0.001261,0,0,0.001261,0,0,-0.065093,0,0,-0.065093,0,0,0.014255,0,0,0.004865,0,0,0.002123,0,0,-0.003632,0,0,0.000535,0,0,-0.000178,157.204147,-1525.481934,903.785217,157.204147,-1525.481934,0
94,139.715057,-1679.390991,1203.820679,-20.699202,0.107451,-2.192107,-1.331045,3.581086,-0.004528,19.049889,0.060372,2.92745,19.454485,2.970283,8.95945,-1.961682,2.713668,-11.799999,3.963066,0.39097,-5.191494,10.839729,3.349627,0.746852,10.839729,-3.349627,-0.746852,-0.152669,-0.01476,0.002238,-0.152548,0.018121,-0.10458,-0.163747,-0.066284,0.635186,-0.100185,0.096327,0.644176,-0.341953,-0.118239,1.67928,0.456573,-0.049766,1.581802,0.56889,-0.325614,4.785578,0.56889,-0.325614,4.785578,0.103473,0.106017,9.820881,0.103473,0.106017,9.820881,0.015725,-0.089128,0.53632,0.06772,0.128958,0.52165,-0.081808,-0.039887,0.221543,-0.067044,0.057535,0.223335,0.039929,0.000025,0.05174,0.04329,-0.003543,0.049883,,,,,,,-10.737223,0,-0.53288,-10.488751,0,-3.351318,-28.224318,-17.548605,-0.693363,-36.229656,1.536482,-3.349178,141.002182,-49.046959,-2.86187,-6.942178,-23.203241,-5.238508,94.683578,-64.124107,7.874371,94.683578,64.124107,-7.874371,-1531.681152,-108.527443,20.849764,-1531.681152,108.527443,-20.849764,-9.330399,25.805704,-2.768025,1.847589,35.878757,-3.898112,-13.055266,8.544613,0.632138,-10.941993,10.925385,0.476471,2.670296,-0.001607,0,2.983758,-0.236135,0,0,0,0.000695,0,0,0.004452,0,0,-0.015999,0,0,-0.028552,0,0,0.14658,0,0,-0.014014,0,0,0.003425,0,0,0.003425,0,0,-0.034982,0,0,-0.034982,0,0,0.013379,0,0,0.005425,0,0,0.002059,0,0,-0.00383,0,0,0.000576,0,0,-0.000171,157.591873,-1512.547729,901.196411,157.591873,-1512.547729,0
